Year,GlobalTempAnomaly,CO2Concentration,OceanHeatContent,SeaLevelRise
1971.5369863013698,0.053,326.35,3.45,2.04
1971.5397260273974,0.034,326.42,3.46,2.04
1971.5424657534247,0.018,326.5,3.45,2.04
1971.545205479452,0.02,326.42,3.43,2.05
1971.5479452054794,0.043,326.39,3.46,2.05
1971.5506849315068,-0.014,326.5,3.45,2.05
1971.5534246575342,0.021,326.49,3.47,2.05
1971.5561643835617,0.018,326.33,3.46,2.06
1971.558904109589,0.064,326.4,3.43,2.06
1971.5616438356165,0.01,326.4,3.45,2.06
1971.5643835616438,0.038,326.37,3.44,2.06
1971.5671232876712,0.018,326.42,3.45,2.07
1971.5698630136985,0.033,326.46,3.44,2.07
1971.572602739726,0.004,326.42,3.45,2.07
1971.5753424657535,0.022,326.54,3.49,2.08
1971.5780821917808,0.016,326.57,3.48,2.08
1971.5808219178082,0.017,326.58,3.5,2.08
1971.5835616438355,0.034,326.61,3.51,2.08
1971.5863013698631,0.013,326.56,3.49,2.09
1971.5890410958905,0.038,326.57,3.5,2.09
1971.5917808219178,-0.029,326.56,3.51,2.09
1971.5945205479452,-0.014,326.47,3.51,2.09
1971.5972602739726,0.005,326.49,3.49,2.1
1971.6,0.012,326.49,3.5,2.1
1971.6027397260275,0.037,326.56,3.5,2.1
1971.6054794520549,0.018,326.56,3.51,2.11
1971.6082191780822,0.021,326.46,3.5,2.11
1971.6109589041096,-0.001,326.47,3.49,2.11
1971.613698630137,0.031,326.53,3.5,2.11
1971.6164383561643,0.061,326.51,3.5,2.12
1971.6191780821919,0.022,326.47,3.49,2.12
1971.6219178082192,-0.0,326.51,3.51,2.12
1971.6246575342466,0.036,326.53,3.49,2.12
1971.627397260274,0.013,326.54,3.49,2.13
1971.6301369863013,0.007,326.47,3.5,2.13
1971.6328767123289,0.015,326.54,3.49,2.13
1971.6356164383562,0.057,326.53,3.49,2.14
1971.6383561643836,0.035,326.45,3.5,2.14
1971.641095890411,-0.002,326.46,3.51,2.14
1971.6438356164383,0.024,326.48,3.5,2.14
1971.6465753424657,0.027,326.53,3.49,2.15
1971.6493150684933,0.005,326.53,3.5,2.15
1971.6520547945206,0.032,326.53,3.49,2.15
1971.654794520548,0.009,326.47,3.49,2.15
1971.6575342465753,0.034,326.58,3.56,2.16
1971.6602739726027,0.041,326.61,3.54,2.16
1971.66301369863,-0.005,326.6,3.55,2.16
1971.6657534246576,-0.001,326.6,3.56,2.17
1971.668493150685,0.008,326.61,3.57,2.17
1971.6712328767123,-0.001,326.62,3.54,2.17
1971.6739726027397,0.031,326.61,3.55,2.17
1971.676712328767,-0.013,326.64,3.54,2.18
1971.6794520547944,0.016,326.59,3.56,2.18
1971.682191780822,0.008,326.64,3.55,2.18
1971.6849315068494,0.015,326.57,3.56,2.18
1971.6876712328767,0.047,326.72,3.55,2.19
1971.690410958904,0.01,326.55,3.54,2.19
1971.6931506849314,0.027,326.63,3.54,2.19
1971.695890410959,0.011,326.75,3.54,2.2
1971.6986301369864,-0.007,326.5,3.55,2.2
1971.7013698630137,0.011,326.63,3.55,2.2
1971.704109589041,0.038,326.64,3.56,2.2
1971.7068493150684,0.038,326.66,3.55,2.21
1971.7095890410958,0.038,326.6,3.54,2.21
1971.7123287671234,0.032,326.7,3.55,2.21
1971.7150684931507,0.018,326.54,3.57,2.22
1971.717808219178,0.022,326.63,3.55,2.22
1971.7205479452055,0.026,326.55,3.54,2.22
1971.7232876712328,0.034,326.57,3.55,2.22
1971.7260273972602,0.023,326.75,3.54,2.23
1971.7287671232878,-0.002,326.59,3.55,2.23
1971.731506849315,0.022,326.7,3.55,2.23
1971.7342465753425,0.025,326.71,3.53,2.23
1971.7369863013698,0.032,326.7,3.56,2.24
1971.7397260273972,0.043,326.69,3.58,2.24
1971.7424657534248,0.014,326.76,3.6,2.24
1971.7452054794521,-0.004,326.68,3.59,2.25
1971.7479452054795,0.045,326.72,3.61,2.25
1971.7506849315068,0.01,326.76,3.61,2.25
1971.7534246575342,0.009,326.71,3.6,2.25
1971.7561643835616,0.044,326.69,3.6,2.26
1971.7589041095891,0.016,326.73,3.6,2.26
1971.7616438356165,0.041,326.71,3.6,2.26
1971.7643835616439,0.002,326.72,3.58,2.26
1971.7671232876712,0.02,326.73,3.61,2.27
1971.7698630136986,-0.008,326.75,3.59,2.27
1971.772602739726,0.019,326.75,3.58,2.27
1971.7753424657535,0.023,326.73,3.59,2.28
1971.7780821917809,0.015,326.69,3.6,2.28
1971.7808219178082,-0.004,326.69,3.59,2.28
1971.7835616438356,0.024,326.74,3.62,2.28
1971.786301369863,0.017,326.77,3.61,2.29
1971.7890410958903,0.004,326.72,3.59,2.29
1971.7917808219179,0.03,326.69,3.6,2.29
1971.7945205479452,0.02,326.7,3.61,2.29
1971.7972602739726,0.006,326.76,3.61,2.3
1971.8,0.008,326.76,3.61,2.3
1971.8027397260273,0.007,326.78,3.6,2.3
1971.805479452055,0.025,326.74,3.59,2.31
1971.8082191780823,0.046,326.78,3.6,2.31
1971.8109589041096,0.027,326.78,3.59,2.31
1971.813698630137,0.022,326.71,3.61,2.31
1971.8164383561643,0.029,326.77,3.6,2.32
1971.8191780821917,0.04,326.82,3.61,2.32
1971.8219178082193,0.038,326.9,3.66,2.32
1971.8246575342466,0.039,326.82,3.66,2.32
1971.827397260274,0.009,326.85,3.66,2.33
1971.8301369863013,0.017,326.78,3.64,2.33
1971.8328767123287,-0.006,326.81,3.64,2.33
1971.835616438356,-0.011,326.78,3.67,2.34
1971.8383561643836,-0.012,326.81,3.67,2.34
1971.841095890411,0.028,326.79,3.64,2.34
1971.8438356164384,-0.003,326.85,3.64,2.34
1971.8465753424657,0.044,326.84,3.64,2.35
1971.849315068493,0.019,326.87,3.66,2.35
1971.8520547945207,0.021,326.82,3.65,2.35
1971.854794520548,0.039,326.8,3.65,2.35
1971.8575342465754,0.015,326.77,3.66,2.36
1971.8602739726027,-0.015,326.82,3.64,2.36
1971.86301369863,-0.006,326.83,3.65,2.36
1971.8657534246574,-0.004,326.75,3.66,2.37
1971.868493150685,0.039,326.81,3.65,2.37
1971.8712328767124,0.037,326.7,3.64,2.37
1971.8739726027397,0.061,326.88,3.64,2.37
1971.876712328767,0.035,326.85,3.63,2.38
1971.8794520547945,0.025,326.79,3.64,2.38
1971.8821917808218,0.035,326.9,3.66,2.38
1971.8849315068494,0.017,326.83,3.65,2.38
1971.8876712328768,-0.005,326.76,3.64,2.39
1971.890410958904,0.025,326.79,3.65,2.39
1971.8931506849315,0.005,326.86,3.66,2.39
1971.8958904109588,0.035,326.78,3.65,2.4
1971.8986301369864,0.016,326.79,3.65,2.4
1971.9013698630138,0.011,326.84,3.62,2.4
1971.9041095890411,-0.007,326.95,3.7,2.4
1971.9068493150685,0.014,326.89,3.69,2.41
1971.9095890410958,0.022,326.93,3.69,2.41
1971.9123287671232,-0.008,326.98,3.7,2.41
1971.9150684931508,0.003,326.93,3.69,2.42
1971.9178082191781,0.028,326.99,3.7,2.42
1971.9205479452055,0.033,326.92,3.69,2.42
1971.9232876712329,0.031,326.93,3.7,2.42
1971.9260273972602,0.018,326.91,3.71,2.43
1971.9287671232876,0.009,326.86,3.7,2.43
1971.9315068493152,0.012,326.85,3.68,2.43
1971.9342465753425,-0.018,326.91,3.72,2.43
1971.9369863013699,-0.009,326.96,3.69,2.44
1971.9397260273972,-0.007,326.94,3.69,2.44
1971.9424657534246,0.018,326.87,3.69,2.44
1971.945205479452,0.051,326.9,3.69,2.45
1971.9479452054795,0.03,326.97,3.69,2.45
1971.9506849315069,0.009,326.99,3.7,2.45
1971.9534246575342,0.055,326.86,3.69,2.45
1971.9561643835616,0.042,326.88,3.68,2.46
1971.958904109589,0.042,326.88,3.71,2.46
1971.9616438356165,0.03,326.94,3.71,2.46
1971.964383561644,0.018,326.99,3.7,2.46
1971.9671232876713,0.011,326.87,3.7,2.47
1971.9698630136986,0.046,326.91,3.7,2.47
1971.972602739726,0.026,326.94,3.68,2.47
1971.9753424657533,0.047,326.92,3.69,2.48
1971.978082191781,0.044,326.93,3.72,2.48
1971.9808219178083,0.031,326.93,3.7,2.48
1971.9835616438356,0.055,326.87,3.7,2.48
1971.986301369863,-0.014,326.99,3.74,2.49
1971.9890410958903,-0.002,326.92,3.69,2.49
1971.9917808219177,0.041,326.9,3.7,2.49
1971.9945205479453,-0.004,326.96,3.69,2.49
1971.9972602739726,0.003,326.9,3.68,2.5
1972.0,0.005,326.83,3.7,2.5
1972.0027397260274,-0.127,326.93,3.97,2.1
1972.0054794520547,-0.144,326.97,3.95,2.11
1972.0082191780823,-0.165,326.98,3.94,2.11
1972.0109589041097,-0.154,326.96,3.94,2.11
1972.013698630137,-0.151,326.84,3.95,2.11
1972.0164383561644,-0.143,326.88,3.97,2.12
1972.0191780821917,-0.141,326.91,3.95,2.12
1972.021917808219,-0.124,326.94,3.96,2.12
1972.0246575342467,-0.133,326.83,3.95,2.12
1972.027397260274,-0.153,327.04,3.96,2.13
1972.0301369863014,-0.124,326.94,3.96,2.13
1972.0328767123287,-0.145,326.9,3.94,2.13
1972.035616438356,-0.146,326.86,3.94,2.14
1972.0383561643835,-0.118,326.9,3.95,2.14
1972.041095890411,-0.143,326.92,3.96,2.14
1972.0438356164384,-0.117,326.93,3.95,2.14
1972.0465753424658,-0.138,326.96,3.96,2.15
1972.0493150684931,-0.135,326.91,3.95,2.15
1972.0520547945205,-0.143,327.01,3.95,2.15
1972.054794520548,-0.16,327.0,3.96,2.15
1972.0575342465754,-0.121,326.89,3.95,2.16
1972.0602739726028,-0.111,326.98,3.96,2.16
1972.0630136986301,-0.117,326.98,3.95,2.16
1972.0657534246575,-0.126,326.95,3.95,2.17
1972.0684931506848,-0.146,326.84,3.95,2.17
1972.0712328767124,-0.122,326.92,3.93,2.17
1972.0739726027398,-0.157,326.91,3.94,2.17
1972.0767123287671,-0.141,326.95,3.95,2.18
1972.0794520547945,-0.157,327.02,3.94,2.18
1972.0821917808219,-0.108,327.17,4.0,2.18
1972.0849315068492,-0.115,327.03,4.0,2.18
1972.0876712328768,-0.15,326.98,4.0,2.19
1972.0904109589042,-0.126,327.06,3.99,2.19
1972.0931506849315,-0.15,327.09,3.99,2.19
1972.0958904109589,-0.15,326.94,3.99,2.2
1972.0986301369862,-0.169,327.02,3.99,2.2
1972.1013698630136,-0.137,327.11,4.0,2.2
1972.1041095890412,-0.132,327.05,4.01,2.2
1972.1068493150685,-0.177,327.09,4.01,2.21
1972.109589041096,-0.161,327.13,4.0,2.21
1972.1123287671232,-0.102,326.96,4.02,2.21
1972.1150684931506,-0.124,327.04,4.0,2.22
1972.1178082191782,-0.159,327.08,4.01,2.22
1972.1205479452055,-0.154,327.12,3.99,2.22
1972.123287671233,-0.147,327.0,3.99,2.22
1972.1260273972603,-0.126,327.09,4.01,2.23
1972.1287671232876,-0.121,326.98,3.99,2.23
1972.131506849315,-0.143,327.09,4.0,2.23
1972.1342465753426,-0.162,327.02,4.01,2.23
1972.13698630137,-0.17,327.05,4.0,2.24
1972.1397260273973,-0.131,327.04,4.0,2.24
1972.1424657534246,-0.122,327.07,4.0,2.24
1972.145205479452,-0.149,327.09,4.01,2.25
1972.1479452054793,-0.137,327.14,4.0,2.25
1972.150684931507,-0.128,327.01,4.0,2.25
1972.1534246575343,-0.134,327.14,3.99,2.25
1972.1561643835616,-0.135,327.11,4.0,2.26
1972.158904109589,-0.08,327.01,4.01,2.26
1972.1616438356164,-0.117,327.02,3.98,2.26
1972.164383561644,-0.159,327.18,4.04,2.26
1972.1671232876713,-0.145,327.2,4.05,2.27
1972.1698630136987,-0.143,327.16,4.05,2.27
1972.172602739726,-0.134,327.09,4.03,2.27
1972.1753424657534,-0.202,327.18,4.05,2.28
1972.1780821917807,-0.123,327.11,4.04,2.28
1972.1808219178083,-0.105,327.18,4.05,2.28
1972.1835616438357,-0.141,327.05,4.05,2.28
1972.186301369863,-0.153,327.15,4.04,2.29
1972.1890410958904,-0.14,327.05,4.06,2.29
1972.1917808219177,-0.12,327.12,4.05,2.29
1972.194520547945,-0.136,327.18,4.07,2.29
1972.1972602739727,-0.124,327.16,4.06,2.3
1972.2,-0.142,327.1,4.06,2.3
1972.2027397260274,-0.127,327.09,4.05,2.3
1972.2054794520548,-0.16,327.23,4.06,2.31
1972.2082191780821,-0.15,327.05,4.04,2.31
1972.2109589041097,-0.132,327.18,4.05,2.31
1972.213698630137,-0.203,327.08,4.05,2.31
1972.2164383561644,-0.138,327.11,4.06,2.32
1972.2191780821918,-0.162,327.22,4.06,2.32
1972.2219178082191,-0.169,327.18,4.04,2.32
1972.2246575342465,-0.128,327.13,4.06,2.32
1972.227397260274,-0.162,327.13,4.05,2.33
1972.2301369863014,-0.152,327.07,4.06,2.33
1972.2328767123288,-0.127,327.11,4.05,2.33
1972.2356164383561,-0.17,327.16,4.05,2.34
1972.2383561643835,-0.156,327.1,4.04,2.34
1972.2410958904109,-0.099,327.13,4.04,2.34
1972.2438356164384,-0.138,327.11,4.04,2.34
1972.2465753424658,-0.122,327.21,4.09,2.35
1972.2493150684932,-0.138,327.28,4.1,2.35
1972.2520547945205,-0.131,327.29,4.1,2.35
1972.2547945205479,-0.171,327.26,4.1,2.35
1972.2575342465752,-0.134,327.2,4.08,2.36
1972.2602739726028,-0.118,327.22,4.11,2.36
1972.2630136986302,-0.103,327.37,4.11,2.36
1972.2657534246575,-0.117,327.19,4.09,2.37
1972.268493150685,-0.127,327.36,4.1,2.37
1972.2712328767122,-0.113,327.27,4.1,2.37
1972.2739726027398,-0.133,327.32,4.09,2.37
1972.2767123287672,-0.169,327.22,4.1,2.38
1972.2794520547945,-0.136,327.28,4.1,2.38
1972.282191780822,-0.157,327.24,4.09,2.38
1972.2849315068493,-0.131,327.26,4.08,2.38
1972.2876712328766,-0.11,327.22,4.1,2.39
1972.2904109589042,-0.141,327.16,4.11,2.39
1972.2931506849316,-0.133,327.31,4.11,2.39
1972.295890410959,-0.084,327.33,4.12,2.4
1972.2986301369863,-0.164,327.24,4.08,2.4
1972.3013698630136,-0.141,327.32,4.12,2.4
1972.304109589041,-0.153,327.19,4.1,2.4
1972.3068493150686,-0.14,327.31,4.11,2.41
1972.309589041096,-0.114,327.34,4.12,2.41
1972.3123287671233,-0.153,327.32,4.1,2.41
1972.3150684931506,-0.174,327.25,4.1,2.42
1972.317808219178,-0.156,327.27,4.09,2.42
1972.3205479452056,-0.138,327.24,4.1,2.42
1972.323287671233,-0.168,327.28,4.11,2.42
1972.3260273972603,-0.149,327.3,4.1,2.43
1972.3287671232877,-0.148,327.29,4.13,2.43
1972.331506849315,-0.116,327.32,4.14,2.43
1972.3342465753424,-0.126,327.39,4.14,2.43
1972.33698630137,-0.178,327.34,4.16,2.44
1972.3397260273973,-0.146,327.31,4.16,2.44
1972.3424657534247,-0.163,327.33,4.15,2.44
1972.345205479452,-0.129,327.33,4.16,2.45
1972.3479452054794,-0.129,327.42,4.15,2.45
1972.3506849315067,-0.148,327.4,4.15,2.45
1972.3534246575343,-0.136,327.36,4.16,2.45
1972.3561643835617,-0.162,327.37,4.15,2.46
1972.358904109589,-0.148,327.32,4.14,2.46
1972.3616438356164,-0.151,327.44,4.14,2.46
1972.3643835616438,-0.164,327.33,4.15,2.46
1972.3671232876711,-0.129,327.42,4.15,2.47
1972.3698630136987,-0.152,327.31,4.14,2.47
1972.372602739726,-0.133,327.37,4.15,2.47
1972.3753424657534,-0.159,327.37,4.16,2.48
1972.3780821917808,-0.158,327.29,4.15,2.48
1972.3808219178081,-0.105,327.35,4.15,2.48
1972.3835616438357,-0.139,327.38,4.12,2.48
1972.386301369863,-0.144,327.32,4.17,2.49
1972.3890410958904,-0.188,327.32,4.14,2.49
1972.3917808219178,-0.111,327.34,4.17,2.49
1972.3945205479451,-0.113,327.4,4.14,2.49
1972.3972602739725,-0.173,327.35,4.16,2.5
1972.4,-0.131,327.37,4.16,2.5
1972.4027397260274,-0.127,327.35,4.15,2.5
1972.4054794520548,-0.141,327.35,4.16,2.51
1972.4082191780822,-0.166,327.37,4.14,2.51
1972.4109589041095,-0.159,327.49,4.2,2.51
1972.4136986301369,-0.076,327.49,4.19,2.51
1972.4164383561645,-0.095,327.47,4.2,2.52
1972.4191780821918,-0.144,327.55,4.2,2.52
1972.4219178082192,-0.147,327.49,4.18,2.52
1972.4246575342465,-0.144,327.45,4.21,2.52
1972.427397260274,-0.122,327.5,4.2,2.53
1972.4301369863015,-0.144,327.46,4.22,2.53
1972.4328767123288,-0.142,327.31,4.21,2.53
1972.4356164383562,-0.135,327.48,4.19,2.54
1972.4383561643835,-0.137,327.58,4.2,2.54
1972.441095890411,-0.11,327.4,4.21,2.54
1972.4438356164383,-0.093,327.5,4.2,2.54
1972.4465753424658,-0.152,327.46,4.19,2.55
1972.4493150684932,-0.119,327.48,4.19,2.55
1972.4520547945206,-0.134,327.53,4.18,2.55
1972.454794520548,-0.122,327.44,4.21,2.55
1972.4575342465753,-0.099,327.46,4.2,2.56
1972.4602739726026,-0.156,327.46,4.19,2.56
1972.4630136986302,-0.122,327.6,4.22,2.56
1972.4657534246576,-0.125,327.47,4.21,2.57
1972.468493150685,-0.123,327.49,4.2,2.57
1972.4712328767123,-0.129,327.41,4.21,2.57
1972.4739726027397,-0.197,327.4,4.2,2.57
1972.4767123287672,-0.136,327.4,4.2,2.58
1972.4794520547946,-0.116,327.42,4.2,2.58
1972.482191780822,-0.128,327.34,4.19,2.58
1972.4849315068493,-0.163,327.53,4.21,2.58
1972.4876712328767,-0.132,327.38,4.21,2.59
1972.490410958904,-0.147,327.49,4.19,2.59
1972.4931506849316,-0.165,327.48,4.24,2.59
1972.495890410959,-0.181,327.56,4.26,2.6
1972.4986301369863,-0.121,327.53,4.25,2.6
1972.5013698630137,-0.163,327.55,4.25,2.6
1972.504109589041,-0.143,327.5,4.25,2.6
1972.5068493150684,-0.132,327.6,4.25,2.61
1972.509589041096,-0.146,327.6,4.26,2.61
1972.5123287671233,-0.155,327.57,4.26,2.61
1972.5150684931507,-0.119,327.54,4.24,2.62
1972.517808219178,-0.14,327.55,4.27,2.62
1972.5205479452054,-0.149,327.59,4.26,2.62
1972.5232876712328,-0.154,327.54,4.23,2.62
1972.5260273972603,-0.155,327.55,4.25,2.63
1972.5287671232877,-0.145,327.57,4.26,2.63
1972.531506849315,-0.121,327.59,4.26,2.63
1972.5342465753424,-0.137,327.56,4.25,2.63
1972.5369863013698,-0.162,327.54,4.26,2.64
1972.5397260273974,-0.12,327.53,4.28,2.64
1972.5424657534247,-0.139,327.52,4.26,2.64
1972.545205479452,-0.164,327.53,4.25,2.65
1972.5479452054794,-0.16,327.51,4.25,2.65
1972.5506849315068,-0.096,327.51,4.26,2.65
1972.5534246575342,-0.121,327.51,4.25,2.65
1972.5561643835617,-0.146,327.57,4.25,2.66
1972.558904109589,-0.144,327.56,4.23,2.66
1972.5616438356165,-0.162,327.59,4.27,2.66
1972.5643835616438,-0.137,327.56,4.24,2.66
1972.5671232876712,-0.15,327.5,4.24,2.67
1972.5698630136985,-0.16,327.47,4.25,2.67
1972.572602739726,-0.129,327.51,4.25,2.67
1972.5753424657535,-0.169,327.53,4.3,2.68
1972.5780821917808,-0.131,327.63,4.3,2.68
1972.5808219178082,-0.143,327.58,4.29,2.68
1972.5835616438355,-0.103,327.61,4.3,2.68
1972.5863013698631,-0.131,327.52,4.31,2.69
1972.5890410958905,-0.113,327.7,4.32,2.69
1972.5917808219178,-0.16,327.6,4.28,2.69
1972.5945205479452,-0.122,327.64,4.3,2.69
1972.5972602739726,-0.17,327.65,4.3,2.7
1972.6,-0.11,327.73,4.29,2.7
1972.6027397260275,-0.155,327.67,4.3,2.7
1972.6054794520549,-0.121,327.69,4.28,2.71
1972.6082191780822,-0.152,327.67,4.29,2.71
1972.6109589041096,-0.144,327.63,4.31,2.71
1972.613698630137,-0.149,327.65,4.29,2.71
1972.6164383561643,-0.148,327.7,4.3,2.72
1972.6191780821919,-0.126,327.65,4.3,2.72
1972.6219178082192,-0.136,327.7,4.3,2.72
1972.6246575342466,-0.133,327.54,4.29,2.72
1972.627397260274,-0.153,327.68,4.29,2.73
1972.6301369863013,-0.145,327.7,4.3,2.73
1972.6328767123289,-0.143,327.61,4.3,2.73
1972.6356164383562,-0.135,327.62,4.3,2.74
1972.6383561643836,-0.165,327.62,4.29,2.74
1972.641095890411,-0.14,327.58,4.29,2.74
1972.6438356164383,-0.139,327.78,4.31,2.74
1972.6465753424657,-0.132,327.65,4.28,2.75
1972.6493150684933,-0.096,327.65,4.3,2.75
1972.6520547945206,-0.147,327.63,4.31,2.75
1972.654794520548,-0.15,327.61,4.3,2.75
1972.6575342465753,-0.127,327.76,4.34,2.76
1972.6602739726027,-0.099,327.76,4.34,2.76
1972.66301369863,-0.134,327.74,4.36,2.76
1972.6657534246576,-0.104,327.82,4.36,2.77
1972.668493150685,-0.136,327.76,4.34,2.77
1972.6712328767123,-0.149,327.68,4.33,2.77
1972.6739726027397,-0.146,327.82,4.36,2.77
1972.676712328767,-0.121,327.76,4.36,2.78
1972.6794520547944,-0.17,327.7,4.37,2.78
1972.682191780822,-0.182,327.73,4.36,2.78
1972.6849315068494,-0.144,327.85,4.36,2.78
1972.6876712328767,-0.134,327.8,4.35,2.79
1972.690410958904,-0.171,327.75,4.33,2.79
1972.6931506849314,-0.12,327.76,4.34,2.79
1972.695890410959,-0.114,327.82,4.35,2.8
1972.6986301369864,-0.112,327.75,4.34,2.8
1972.7013698630137,-0.112,327.74,4.35,2.8
1972.704109589041,-0.123,327.77,4.35,2.8
1972.7068493150684,-0.173,327.76,4.34,2.81
1972.7095890410958,-0.136,327.75,4.35,2.81
1972.7123287671234,-0.116,327.77,4.35,2.81
1972.7150684931507,-0.15,327.76,4.35,2.82
1972.717808219178,-0.119,327.8,4.35,2.82
1972.7205479452055,-0.128,327.81,4.34,2.82
1972.7232876712328,-0.146,327.74,4.37,2.82
1972.7260273972602,-0.155,327.7,4.35,2.83
1972.7287671232878,-0.144,327.8,4.35,2.83
1972.731506849315,-0.145,327.75,4.35,2.83
1972.7342465753425,-0.109,327.73,4.34,2.83
1972.7369863013698,-0.152,327.82,4.36,2.84
1972.7397260273972,-0.148,327.84,4.39,2.84
1972.7424657534248,-0.144,327.81,4.38,2.84
1972.7452054794521,-0.138,327.88,4.4,2.85
1972.7479452054795,-0.133,327.88,4.39,2.85
1972.7506849315068,-0.135,327.82,4.4,2.85
1972.7534246575342,-0.149,327.9,4.38,2.85
1972.7561643835616,-0.152,327.85,4.41,2.86
1972.7589041095891,-0.142,327.69,4.4,2.86
1972.7616438356165,-0.14,327.89,4.41,2.86
1972.7643835616439,-0.155,327.84,4.4,2.86
1972.7671232876712,-0.104,327.86,4.41,2.87
1972.7698630136986,-0.123,327.86,4.4,2.87
1972.772602739726,-0.152,327.82,4.41,2.87
1972.7753424657535,-0.119,327.83,4.4,2.88
1972.7780821917809,-0.114,327.83,4.4,2.88
1972.7808219178082,-0.141,327.87,4.39,2.88
1972.7835616438356,-0.138,327.89,4.39,2.88
1972.786301369863,-0.134,327.88,4.39,2.89
1972.7890410958903,-0.175,327.84,4.4,2.89
1972.7917808219179,-0.138,327.78,4.4,2.89
1972.7945205479452,-0.12,327.82,4.4,2.89
1972.7972602739726,-0.127,327.79,4.41,2.9
1972.8,-0.187,327.88,4.39,2.9
1972.8027397260273,-0.148,327.93,4.4,2.9
1972.805479452055,-0.161,327.89,4.41,2.91
1972.8082191780823,-0.143,327.8,4.4,2.91
1972.8109589041096,-0.14,327.88,4.4,2.91
1972.813698630137,-0.16,327.9,4.4,2.91
1972.8164383561643,-0.149,327.79,4.42,2.92
1972.8191780821917,-0.148,327.88,4.41,2.92
1972.8219178082193,-0.155,327.98,4.43,2.92
1972.8246575342466,-0.14,327.94,4.46,2.92
1972.827397260274,-0.139,327.86,4.46,2.93
1972.8301369863013,-0.092,327.93,4.46,2.93
1972.8328767123287,-0.149,328.0,4.44,2.93
1972.835616438356,-0.164,327.9,4.47,2.94
1972.8383561643836,-0.149,328.01,4.43,2.94
1972.841095890411,-0.137,327.99,4.45,2.94
1972.8438356164384,-0.17,327.96,4.46,2.94
1972.8465753424657,-0.139,327.97,4.46,2.95
1972.849315068493,-0.142,327.95,4.45,2.95
1972.8520547945207,-0.135,327.95,4.46,2.95
1972.854794520548,-0.158,327.98,4.46,2.95
1972.8575342465754,-0.127,328.01,4.45,2.96
1972.8602739726027,-0.117,327.86,4.44,2.96
1972.86301369863,-0.123,327.92,4.47,2.96
1972.8657534246574,-0.132,327.95,4.42,2.97
1972.868493150685,-0.105,327.94,4.47,2.97
1972.8712328767124,-0.124,327.92,4.45,2.97
1972.8739726027397,-0.137,327.9,4.44,2.97
1972.876712328767,-0.149,327.93,4.46,2.98
1972.8794520547945,-0.145,327.88,4.45,2.98
1972.8821917808218,-0.113,328.04,4.46,2.98
1972.8849315068494,-0.175,327.89,4.44,2.98
1972.8876712328768,-0.138,327.95,4.44,2.99
1972.890410958904,-0.11,327.98,4.46,2.99
1972.8931506849315,-0.144,327.99,4.45,2.99
1972.8958904109588,-0.162,327.91,4.44,3.0
1972.8986301369864,-0.131,327.89,4.45,3.0
1972.9013698630138,-0.133,327.94,4.46,3.0
1972.9041095890411,-0.133,328.0,4.49,3.0
1972.9068493150685,-0.132,328.05,4.5,3.01
1972.9095890410958,-0.177,328.07,4.49,3.01
1972.9123287671232,-0.143,328.08,4.5,3.01
1972.9150684931508,-0.136,328.06,4.5,3.02
1972.9178082191781,-0.121,328.04,4.51,3.02
1972.9205479452055,-0.142,328.02,4.5,3.02
1972.9232876712329,-0.169,328.06,4.5,3.02
1972.9260273972602,-0.115,328.08,4.5,3.03
1972.9287671232876,-0.142,328.05,4.5,3.03
1972.9315068493152,-0.156,328.05,4.5,3.03
1972.9342465753425,-0.144,328.04,4.5,3.03
1972.9369863013699,-0.144,328.09,4.51,3.04
1972.9397260273972,-0.14,327.98,4.51,3.04
1972.9424657534246,-0.137,328.15,4.5,3.04
1972.945205479452,-0.147,328.08,4.5,3.05
1972.9479452054795,-0.132,328.08,4.49,3.05
1972.9506849315069,-0.118,328.05,4.5,3.05
1972.9534246575342,-0.171,328.07,4.5,3.05
1972.9561643835616,-0.114,328.07,4.51,3.06
1972.958904109589,-0.142,328.07,4.49,3.06
1972.9616438356165,-0.112,328.04,4.5,3.06
1972.964383561644,-0.077,327.97,4.51,3.06
1972.9671232876713,-0.137,328.06,4.5,3.07
